Book,Chapter,Verse,Hebrew Text - Vocalized,Hebrew Text
Judges,20,10,וְלָקַ֣חְנוּ עֲשָׂרָה֩ אֲנָשִׁ֨ים לַמֵּאָ֜ה לְכֹ֣ל ׀ שִׁבְטֵ֣י יִשְׂרָאֵ֗ל וּמֵאָ֤ה לָאֶ֙לֶף֙ וְאֶ֣לֶף לָרְבָבָ֔ה לָקַ֥חַת צֵדָ֖ה לָעָ֑ם לַעֲשׂ֗וֹת לְבוֹאָם֙ לְגֶ֣בַע בִּנְיָמִ֔ן כְּכָל־הַ֨נְּבָלָ֔ה אֲשֶׁ֥ר עָשָׂ֖ה בְּיִשְׂרָאֵֽל,ולקחנו עשרה אנשים למאה לכל שבטי ישראל ומאה לאלף ואלף לרבבה לקחת צדה לעם לעשות לבואם לגבע בנימן ככל־הנבלה אשר עשה בישראל
Judges,20,11,וַיֵּֽאָסֵ֞ף כָּל־אִ֤ישׁ יִשְׂרָאֵל֙ אֶל־הָעִ֔יר כְּאִ֥ישׁ אֶחָ֖ד חֲבֵרִֽים,ויאסף כל־איש ישראל אל־העיר כאיש אחד חברים
Judges,20,12,וַֽיִּשְׁלְח֞וּ שִׁבְטֵ֤י יִשְׂרָאֵל֙ אֲנָשִׁ֔ים בְּכָל־שִׁבְטֵ֥י בִנְיָמִ֖ן לֵאמֹ֑ר מָ֚ה הָרָעָ֣ה הַזֹּ֔את אֲשֶׁ֥ר נִהְיְתָ֖ה בָּכֶֽם,וישלחו שבטי ישראל אנשים בכל־שבטי בנימן לאמר מה הרעה הזאת אשר נהיתה בכם
Judges,20,13,וְעַתָּ֡ה תְּנוּ֩ אֶת־הָאֲנָשִׁ֨ים בְּנֵֽי־בְלִיַּ֜עַל אֲשֶׁ֤ר בַּגִּבְעָה֙ וּנְמִיתֵ֔ם וּנְבַעֲרָ֥ה רָעָ֖ה מִיִּשְׂרָאֵ֑ל וְלֹ֤א אָבוּ֙ בְנֵ֣י בִּנְיָמִ֔ן לִשְׁמֹ֕עַ בְּק֖וֹל אֲחֵיהֶ֥ם בְּנֵֽי־יִשְׂרָאֵֽל,ועתה תנו את־האנשים בני־בליעל אשר בגבעה ונמיתם ונבערה רעה מישראל ולא אבו בני בנימן לשמע בקול אחיהם בני־ישראל
Judges,20,14,וַיֵּאָסְפ֧וּ בְנֵֽי־בִנְיָמִ֛ן מִן־הֶעָרִ֖ים הַגִּבְעָ֑תָה לָצֵ֥את לַמִּלְחָמָ֖ה עִם־בְּנֵ֥י יִשְׂרָאֵֽל,ויאספו בני־בנימן מן־הערים הגבעתה לצאת למלחמה עם־בני ישראל
Judges,20,15,וַיִּתְפָּֽקְדוּ֩ בְנֵ֨י בִנְיָמִ֜ן בַּיּ֤וֹם הַהוּא֙ מֵהֶ֣עָרִ֔ים עֶשְׂרִ֨ים וְשִׁשָּׁ֥ה אֶ֛לֶף אִ֖ישׁ שֹׁ֣לֵֽף חָ֑רֶב לְ֠בַד מִיֹּשְׁבֵ֤י הַגִּבְעָה֙ הִתְפָּ֣קְד֔וּ שְׁבַ֥ע מֵא֖וֹת אִ֥ישׁ בָּחֽוּר,ויתפקדו בני בנימן ביום ההוא מהערים עשרים וששה אלף איש שלף חרב לבד מישבי הגבעה התפקדו שבע מאות איש בחור
Judges,20,16,מִכֹּ֣ל ׀ הָעָ֣ם הַזֶּ֗ה שְׁבַ֤ע מֵאוֹת֙ אִ֣ישׁ בָּח֔וּר אִטֵּ֖ר יַד־יְמִינ֑וֹ כָּל־זֶ֗ה קֹלֵ֧עַ בָּאֶ֛בֶן אֶל־הַֽשַּׂעֲרָ֖ה וְלֹ֥א יַחֲטִֽא,מכל העם הזה שבע מאות איש בחור אטר יד־ימינו כל־זה קלע באבן אל־השערה ולא יחטא
Judges,20,17,וְאִ֨ישׁ יִשְׂרָאֵ֜ל הִתְפָּֽקְד֗וּ לְבַד֙ מִבִּנְיָמִ֔ן אַרְבַּ֨ע מֵא֥וֹת אֶ֛לֶף אִ֖ישׁ שֹׁ֣לֵֽף חָ֑רֶב כָּל־זֶ֖ה אִ֥ישׁ מִלְחָמָֽה,ואיש ישראל התפקדו לבד מבנימן ארבע מאות אלף איש שלף חרב כל־זה איש מלחמה
Judges,20,18,וַיָּקֻ֜מוּ וַיַּעֲל֣וּ בֵֽית־אֵל֮ וַיִּשְׁאֲל֣וּ בֵאלֹהִים֒ וַיֹּֽאמְרוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל מִ֚י יַעֲלֶה־לָּ֣נוּ בַתְּחִלָּ֔ה לַמִּלְחָמָ֖ה עִם־בְּנֵ֣י בִנְיָמִ֑ן וַיֹּ֥אמֶר יְהוָ֖ה יְהוּדָ֥ה בַתְּחִלָּֽה,ויקמו ויעלו בית־אל וישאלו באלהים ויאמרו בני ישראל מי יעלה־לנו בתחלה למלחמה עם־בני בנימן ויאמר יהוה יהודה בתחלה
Judges,20,19,וַיָּק֥וּמוּ בְנֵֽי־יִשְׂרָאֵ֖ל בַּבֹּ֑קֶר וַיּֽ͏ַחֲנ֖וּ עַל־הַגִּבְעָֽה,ויקומו בני־ישראל בבקר וי͏חנו על־הגבעה
Judges,20,20,וַיֵּצֵא֙ אִ֣ישׁ יִשְׂרָאֵ֔ל לַמִּלְחָמָ֖ה עִם־בִּנְיָמִ֑ן וַיַּעַרְכ֨וּ אִתָּ֧ם אִֽישׁ־יִשְׂרָאֵ֛ל מִלְחָמָ֖ה אֶל־הַגִּבְעָֽה,ויצא איש ישראל למלחמה עם־בנימן ויערכו אתם איש־ישראל מלחמה אל־הגבעה
Judges,20,21,וַיֵּצְא֥וּ בְנֵֽי־בִנְיָמִ֖ן מִן־הַגִּבְעָ֑ה וַיַּשְׁחִ֨יתוּ בְיִשְׂרָאֵ֜ל בַּיּ֣וֹם הַה֗וּא שְׁנַ֨יִם וְעֶשְׂרִ֥ים אֶ֛לֶף אִ֖ישׁ אָֽרְצָה,ויצאו בני־בנימן מן־הגבעה וישחיתו בישראל ביום ההוא שנים ועשרים אלף איש ארצה
Judges,20,22,וַיִּתְחַזֵּ֥ק הָעָ֖ם אִ֣ישׁ יִשְׂרָאֵ֑ל וַיֹּסִ֙פוּ֙ לַעֲרֹ֣ךְ מִלְחָמָ֔ה בַּמָּק֕וֹם אֲשֶׁר־עָ֥רְכוּ שָׁ֖ם בַּיּ֥וֹם הָרִאשֽׁוֹן,ויתחזק העם איש ישראל ויספו לערך מלחמה במקום אשר־ערכו שם ביום הראשון
Judges,20,23,וַיַּעֲל֣וּ בְנֵֽי־יִשְׂרָאֵ֗ל וַיִּבְכּ֣וּ לִפְנֵֽי־יְהוָה֮ עַד־הָעֶרֶב֒ וַיִּשְׁאֲל֤וּ בַֽיהוָה֙ לֵאמֹ֔ר הַאוֹסִ֗יף לָגֶ֙שֶׁת֙ לַמִּלְחָמָ֔ה עִם־בְּנֵ֥י בִנְיָמִ֖ן אָחִ֑י וַיֹּ֥אמֶר יְהוָ֖ה עֲל֥וּ אֵלָֽיו,ויעלו בני־ישראל ויבכו לפני־יהוה עד־הערב וישאלו ביהוה לאמר האוסיף לגשת למלחמה עם־בני בנימן אחי ויאמר יהוה עלו אליו
Judges,20,24,וַיִּקְרְב֧וּ בְנֵֽי־יִשְׂרָאֵ֛ל אֶל־בְּנֵ֥י בִנְיָמִ֖ן בַּיּ֥וֹם הַשֵּׁנִֽי,ויקרבו בני־ישראל אל־בני בנימן ביום השני
Judges,20,25,וַיֵּצֵא֩ בִנְיָמִ֨ן ׀ לִקְרָאתָ֥ם ׀ מִֽן־הַגִּבְעָה֮ בַּיּ֣וֹם הַשֵּׁנִי֒ וַיַּשְׁחִיתוּ֩ בִבְנֵ֨י יִשְׂרָאֵ֜ל ע֗וֹד שְׁמֹנַ֨ת עָשָׂ֥ר אֶ֛לֶף אִ֖ישׁ אָ֑רְצָה כָּל־אֵ֖לֶּה שֹׁ֥לְפֵי חָֽרֶב,ויצא בנימן לקראתם מן־הגבעה ביום השני וישחיתו בבני ישראל עוד שמנת עשר אלף איש ארצה כל־אלה שלפי חרב
Judges,20,26,וַיַּעֲל֣וּ כָל־בְּנֵי֩ יִשְׂרָאֵ֨ל וְכָל־הָעָ֜ם וַיָּבֹ֣אוּ בֵֽית־אֵ֗ל וַיִּבְכּוּ֙ וַיֵּ֤שְׁבוּ שָׁם֙ לִפְנֵ֣י יְהוָ֔ה וַיָּצ֥וּמוּ בַיּוֹם־הַה֖וּא עַד־הָעָ֑רֶב וַֽיַּעֲל֛וּ עֹל֥וֹת וּשְׁלָמִ֖ים לִפְנֵ֥י יְהוָֽה,ויעלו כל־בני ישראל וכל־העם ויבאו בית־אל ויבכו וישבו שם לפני יהוה ויצומו ביום־ההוא עד־הערב ויעלו עלות ושלמים לפני יהוה
Judges,20,27,וַיִּשְׁאֲל֥וּ בְנֵֽי־יִשְׂרָאֵ֖ל בַּֽיהוָ֑ה וְשָׁ֗ם אֲרוֹן֙ בְּרִ֣ית הָאֱלֹהִ֔ים בַּיָּמִ֖ים הָהֵֽם,וישאלו בני־ישראל ביהוה ושם ארון ברית האלהים בימים ההם
Judges,20,28,וּ֠פִינְחָס בֶּן־אֶלְעָזָ֨ר בֶּֽן־אַהֲרֹ֜ן עֹמֵ֣ד ׀ לְפָנָ֗יו בַּיָּמִ֣ים הָהֵם֮ לֵאמֹר֒ הַאוֹסִ֨ף ע֜וֹד לָצֵ֧את לַמִּלְחָמָ֛ה עִם־בְּנֵֽי־בִנְיָמִ֥ן אָחִ֖י אִם־אֶחְדָּ֑ל וַיֹּ֤אמֶר יְהוָה֙ עֲל֔וּ כִּ֥י מָחָ֖ר אֶתְּנֶ֥נּוּ בְיָדֶֽךָ,ופינחס בן־אלעזר בן־אהרן עמד לפניו בימים ההם לאמר האוסף עוד לצאת למלחמה עם־בני־בנימן אחי אם־אחדל ויאמר יהוה עלו כי מחר אתננו בידך
Judges,20,29,וַיָּ֤שֶׂם יִשְׂרָאֵל֙ אֹֽרְבִ֔ים אֶל־הַגִּבְעָ֖ה סָבִֽיב,וישם ישראל ארבים אל־הגבעה סביב
Judges,20,30,וַיַּעֲל֧וּ בְנֵֽי־יִשְׂרָאֵ֛ל אֶל־בְּנֵ֥י בִנְיָמִ֖ן בַּיּ֣וֹם הַשְּׁלִישִׁ֑י וַיַּעַרְכ֥וּ אֶל־הַגִּבְעָ֖ה כְּפַ֥עַם בְּפָֽעַם,ויעלו בני־ישראל אל־בני בנימן ביום השלישי ויערכו אל־הגבעה כפעם בפעם
Judges,20,31,וַיֵּצְא֤וּ בְנֵֽי־בִנְיָמִן֙ לִקְרַ֣את הָעָ֔ם הָנְתְּק֖וּ מִן־הָעִ֑יר וַיָּחֵ֡לּוּ לְהַכּוֹת֩ מֵהָעָ֨ם חֲלָלִ֜ים כְּפַ֣עַם ׀ בְּפַ֗עַם בַּֽמְסִלּוֹת֙ אֲשֶׁ֨ר אַחַ֜ת עֹלָ֣ה בֵֽית־אֵ֗ל וְאַחַ֤ת גִּבְעָ֙תָה֙ בַּשָּׂדֶ֔ה כִּשְׁלֹשִׁ֥ים אִ֖ישׁ בְּיִשְׂרָאֵֽל,ויצאו בני־בנימן לקראת העם הנתקו מן־העיר ויחלו להכות מהעם חללים כפעם בפעם במסלות אשר אחת עלה בית־אל ואחת גבעתה בשדה כשלשים איש בישראל
Judges,20,32,וַיֹּֽאמְרוּ֙ בְּנֵ֣י בִנְיָמִ֔ן נִגָּפִ֥ים הֵ֛ם לְפָנֵ֖ינוּ כְּבָרִאשֹׁנָ֑ה וּבְנֵ֧י יִשְׂרָאֵ֣ל אָמְר֗וּ נָנ֙וּסָה֙ וּֽנְתַקְּנֻ֔הוּ מִן־הָעִ֖יר אֶל־הַֽמְסִלּֽוֹת,ויאמרו בני בנימן נגפים הם לפנינו כבראשנה ובני ישראל אמרו ננוסה ונתקנהו מן־העיר אל־המסלות
Judges,20,33,וְכֹ֣ל ׀ אִ֣ישׁ יִשְׂרָאֵ֗ל קָ֚מוּ מִמְּקוֹמ֔וֹ וַיַּעַרְכ֖וּ בְּבַ֣עַל תָּמָ֑ר וְאֹרֵ֧ב יִשְׂרָאֵ֛ל מֵגִ֥יחַ מִמְּקֹמ֖וֹ מִמַּֽעֲרֵה גָֽבַע,וכל איש ישראל קמו ממקומו ויערכו בבעל תמר וארב ישראל מגיח ממקמו ממערה גבע
Judges,20,34,וַיָּבֹאוּ֩ מִנֶּ֨גֶד לַגִּבְעָ֜ה עֲשֶׂרֶת֩ אֲלָפִ֨ים אִ֤ישׁ בָּחוּר֙ מִכָּל־יִשְׂרָאֵ֔ל וְהַמִּלְחָמָ֖ה כָּבֵ֑דָה וְהֵם֙ לֹ֣א יָדְע֔וּ כִּֽי־נֹגַ֥עַת עֲלֵיהֶ֖ם הָרָעָֽה,ויבאו מנגד לגבעה עשרת אלפים איש בחור מכל־ישראל והמלחמה כבדה והם לא ידעו כי־נגעת עליהם הרעה
Judges,20,35,וַיִּגֹּ֨ף יְהוָ֥ה ׀ אֶֽת־בִּנְיָמִן֮ לִפְנֵ֣י יִשְׂרָאֵל֒ וַיַּשְׁחִיתוּ֩ בְנֵ֨י יִשְׂרָאֵ֤ל בְּבִנְיָמִן֙ בַּיּ֣וֹם הַה֔וּא עֶשְׂרִ֨ים וַחֲמִשָּׁ֥ה אֶ֛לֶף וּמֵאָ֖ה אִ֑ישׁ כָּל־אֵ֖לֶּה שֹׁ֥לֵף חָֽרֶב,ויגף יהוה את־בנימן לפני ישראל וישחיתו בני ישראל בבנימן ביום ההוא עשרים וחמשה אלף ומאה איש כל־אלה שלף חרב
Judges,20,36,וַיִּרְא֥וּ בְנֵֽי־בִנְיָמִ֖ן כִּ֣י נִגָּ֑פוּ וַיִּתְּנ֨וּ אִֽישׁ־יִשְׂרָאֵ֤ל מָקוֹם֙ לְבִנְיָמִ֔ן כִּ֤י בָֽטְחוּ֙ אֶל־הָ֣אֹרֵ֔ב אֲשֶׁר שָׂ֖מוּ אֶל־הַגִּבְעָֽה,ויראו בני־בנימן כי נגפו ויתנו איש־ישראל מקום לבנימן כי בטחו אל־הארב אשר שמו אל־הגבעה
Judges,20,37,וְהָאֹרֵ֣ב הֵחִ֔ישׁוּ וַֽיִּפְשְׁט֖וּ אֶל־הַגִּבְעָ֑ה וַיִּמְשֹׁךְ֙ הָאֹרֵ֔ב וַיַּ֥ךְ אֶת־כָּל־הָעִ֖יר לְפִי־חָֽרֶב,והארב החישו ויפשטו אל־הגבעה וימשך הארב ויך את־כל־העיר לפי־חרב
Judges,20,38,וְהַמּוֹעֵ֗ד הָיָ֛ה לְאִ֥ישׁ יִשְׂרָאֵ֖ל עִם־הָאֹרֵ֑ב הֶ֕רֶב לְהַעֲלוֹתָ֛ם מַשְׂאַ֥ת הֶעָשָׁ֖ן מִן־הָעִֽיר,והמועד היה לאיש ישראל עם־הארב הרב להעלותם משאת העשן מן־העיר
Judges,20,39,וַיַּהֲפֹ֥ךְ אִֽישׁ־יִשְׂרָאֵ֖ל בַּמִּלְחָמָ֑ה וּבִנְיָמִ֡ן הֵחֵל֩ לְהַכּ֨וֹת חֲלָלִ֤ים בְּאִֽישׁ־יִשְׂרָאֵל֙ כִּשְׁלֹשִׁ֣ים אִ֔ישׁ כִּ֣י אָמְר֔וּ אַךְ֩ נִגּ֨וֹף נִגָּ֥ף הוּא֙ לְפָנֵ֔ינוּ כַּמִּלְחָמָ֖ה הָרִאשֹׁנָֽה,ויהפך איש־ישראל במלחמה ובנימן החל להכות חללים באיש־ישראל כשלשים איש כי אמרו אך נגוף נגף הוא לפנינו כמלחמה הראשנה
Judges,20,40,וְהַמַּשְׂאֵ֗ת הֵחֵ֛לָּה לַעֲל֥וֹת מִן־הָעִ֖יר עַמּ֣וּד עָשָׁ֑ן וַיִּ֤פֶן בִּנְיָמִן֙ אַחֲרָ֔יו וְהִנֵּ֛ה עָלָ֥ה כְלִיל־הָעִ֖יר הַשָּׁמָֽיְמָה,והמשאת החלה לעלות מן־העיר עמוד עשן ויפן בנימן אחריו והנה עלה כליל־העיר השמימה
Judges,20,41,וְאִ֤ישׁ יִשְׂרָאֵל֙ הָפַ֔ךְ וַיִבָּהֵ֖ל אִ֣ישׁ בִּנְיָמִ֑ן כִּ֣י רָאָ֔ה כִּֽי־נָגְעָ֥ה עָלָ֖יו הָרָעָֽה,ואיש ישראל הפך ויבהל איש בנימן כי ראה כי־נגעה עליו הרעה
Judges,20,42,וַיִּפְנ֞וּ לִפְנֵ֨י אִ֤ישׁ יִשְׂרָאֵל֙ אֶל־דֶּ֣רֶךְ הַמִּדְבָּ֔ר וְהַמִּלְחָמָ֖ה הִדְבִּיקָ֑תְהוּ וַאֲשֶׁר֙ מֵהֶ֣עָרִ֔ים מַשְׁחִיתִ֥ים אוֹת֖וֹ בְּתוֹכֽוֹ,ויפנו לפני איש ישראל אל־דרך המדבר והמלחמה הדביקתהו ואשר מהערים משחיתים אותו בתוכו
Judges,20,43,כִּתְּר֤וּ אֶת־בִּנְיָמִן֙ הִרְדִיפֻ֔הוּ מְנוּחָ֖ה הִדְרִיכֻ֑הוּ עַ֛ד נֹ֥כַח הַגִּבְעָ֖ה מִמִּזְרַח־שָֽׁמֶשׁ,כתרו את־בנימן הרדיפהו מנוחה הדריכהו עד נכח הגבעה ממזרח־שמש
Judges,20,44,וַֽיִּפְּלוּ֙ מִבִּנְיָמִ֔ן שְׁמֹנָֽה־עָשָׂ֥ר אֶ֖לֶף אִ֑ישׁ אֶת־כָּל־אֵ֖לֶּה אַנְשֵׁי־חָֽיִל,ויפלו מבנימן שמנה־עשר אלף איש את־כל־אלה אנשי־חיל
Judges,20,45,וַיִּפְנ֞וּ וַיָּנֻ֤סוּ הַמִּדְבָּ֙רָה֙ אֶל־סֶ֣לַע הָֽרִמּ֔וֹן וַיְעֹֽלְלֻ֙הוּ֙ בַּֽמְסִלּ֔וֹת חֲמֵ֥שֶׁת אֲלָפִ֖ים אִ֑ישׁ וַיַּדְבִּ֤יקוּ אַחֲרָיו֙ עַד־גִּדְעֹ֔ם וַיַּכּ֥וּ מִמֶּ֖נּוּ אַלְפַּ֥יִם אִֽישׁ,ויפנו וינסו המדברה אל־סלע הרמון ויעללהו במסלות חמשת אלפים איש וידביקו אחריו עד־גדעם ויכו ממנו אלפים איש
Judges,20,46,וַיְהִי֩ כָל־הַנֹּ֨פְלִ֜ים מִבִּנְיָמִ֗ן עֶשְׂרִים֩ וַחֲמִשָּׁ֨ה אֶ֥לֶף אִ֛ישׁ שֹׁ֥לֵֽף חֶ֖רֶב בַּיּ֣וֹם הַה֑וּא אֶֽת־כָּל־אֵ֖לֶּה אַנְשֵׁי־חָֽיִל,ויהי כל־הנפלים מבנימן עשרים וחמשה אלף איש שלף חרב ביום ההוא את־כל־אלה אנשי־חיל
Judges,20,47,וַיִּפְנ֞וּ וַיָּנֻ֤סוּ הַמִּדְבָּ֙רָה֙ אֶל־סֶ֣לַע הָֽרִמּ֔וֹן שֵׁ֥שׁ מֵא֖וֹת אִ֑ישׁ וַיֵּֽשְׁבוּ֙ בְּסֶ֣לַע רִמּ֔וֹן אַרְבָּעָ֖ה חֳדָשִֽׁים,ויפנו וינסו המדברה אל־סלע הרמון שש מאות איש וישבו בסלע רמון ארבעה חדשים
Judges,20,48,וְאִ֨ישׁ יִשְׂרָאֵ֜ל שָׁ֣בוּ אֶל־בְּנֵ֤י בִנְיָמִן֙ וַיַכּ֣וּם לְפִי־חֶ֔רֶב מֵעִ֤יר מְתִם֙ עַד־בְּהֵמָ֔ה עַ֖ד כָּל־הַנִּמְצָ֑א גַּ֛ם כָּל־הֶעָרִ֥ים הַנִּמְצָא֖וֹת שִׁלְּח֥וּ בָאֵֽשׁ,ואיש ישראל שבו אל־בני בנימן ויכום לפי־חרב מעיר מתם עד־בהמה עד כל־הנמצא גם כל־הערים הנמצאות שלחו באש
Judges,21,1,וְאִ֣ישׁ יִשְׂרָאֵ֔ל נִשְׁבַּ֥ע בַּמִּצְפָּ֖ה לֵאמֹ֑ר אִ֣ישׁ מִמֶּ֔נּוּ לֹא־יִתֵּ֥ן בִּתּ֛וֹ לְבִנְיָמִ֖ן לְאִשָּֽׁה,ואיש ישראל נשבע במצפה לאמר איש ממנו לא־יתן בתו לבנימן לאשה
Judges,21,2,וַיָּבֹ֤א הָעָם֙ בֵּֽית־אֵ֔ל וַיֵּ֤שְׁבוּ שָׁם֙ עַד־הָעֶ֔רֶב לִפְנֵ֖י הָאֱלֹהִ֑ים וַיִּשְׂא֣וּ קוֹלָ֔ם וַיִּבְכּ֖וּ בְּכִ֥י גָדֽוֹל,ויבא העם בית־אל וישבו שם עד־הערב לפני האלהים וישאו קולם ויבכו בכי גדול
Judges,21,3,וַיֹּ֣אמְר֔וּ לָמָ֗ה יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל הָ֥יְתָה זֹּ֖את בְּיִשְׂרָאֵ֑ל לְהִפָּקֵ֥ד הַיּ֛וֹם מִיִּשְׂרָאֵ֖ל שֵׁ֥בֶט אֶחָֽד,ויאמרו למה יהוה אלהי ישראל היתה זאת בישראל להפקד היום מישראל שבט אחד
Judges,21,4,וַֽיְהִי֙ מִֽמָּחֳרָ֔ת וַיַּשְׁכִּ֣ימוּ הָעָ֔ם וַיִּבְנוּ־שָׁ֖ם מִזְבֵּ֑חַ וַיַּעֲל֥וּ עֹל֖וֹת וּשְׁלָמִֽים,ויהי ממחרת וישכימו העם ויבנו־שם מזבח ויעלו עלות ושלמים
Judges,21,5,וַיֹּֽאמְרוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל מִ֠י אֲשֶׁ֨ר לֹא־עָלָ֧ה בַקָּהָ֛ל מִכָּל־שִׁבְטֵ֥י יִשְׂרָאֵ֖ל אֶל־יְהוָ֑ה כִּי֩ הַשְּׁבוּעָ֨ה הַגְּדוֹלָ֜ה הָיְתָ֗ה לַ֠אֲשֶׁר לֹא־עָלָ֨ה אֶל־יְהוָ֧ה הַמִּצְפָּ֛ה לֵאמֹ֖ר מ֥וֹת יוּמָֽת,ויאמרו בני ישראל מי אשר לא־עלה בקהל מכל־שבטי ישראל אל־יהוה כי השבועה הגדולה היתה לאשר לא־עלה אל־יהוה המצפה לאמר מות יומת
Judges,21,6,וַיִּנָּֽחֲמוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל אֶל־בִּנְיָמִ֖ן אָחִ֑יו וַיֹּ֣אמְר֔וּ נִגְדַּ֥ע הַיּ֛וֹם שֵׁ֥בֶט אֶחָ֖ד מִיִּשְׂרָאֵֽל,וינחמו בני ישראל אל־בנימן אחיו ויאמרו נגדע היום שבט אחד מישראל
Judges,21,7,מַה־נַּעֲשֶׂ֥ה לָהֶ֛ם לַנּוֹתָרִ֖ים לְנָשִׁ֑ים וַאֲנַ֙חְנוּ֙ נִשְׁבַּ֣עְנוּ בַֽיהוָ֔ה לְבִלְתִּ֛י תֵּת־לָהֶ֥ם מִבְּנוֹתֵ֖ינוּ לְנָשִֽׁים,מה־נעשה להם לנותרים לנשים ואנחנו נשבענו ביהוה לבלתי תת־להם מבנותינו לנשים
Judges,21,8,וַיֹּ֣אמְר֔וּ מִ֗י אֶחָד֙ מִשִּׁבְטֵ֣י יִשְׂרָאֵ֔ל אֲשֶׁ֛ר לֹֽא־עָלָ֥ה אֶל־יְהוָ֖ה הַמִּצְפָּ֑ה וְ֠הִנֵּה לֹ֣א בָא־אִ֧ישׁ אֶל־הַֽמַּחֲנֶ֛ה מִיָּבֵ֥ישׁ גִּלְעָ֖ד אֶל־הַקָּהָֽל,ויאמרו מי אחד משבטי ישראל אשר לא־עלה אל־יהוה המצפה והנה לא בא־איש אל־המחנה מיביש גלעד אל־הקהל
