Tractate,Daf,Amud,Section,Book,Chapter,Verse,Hebrew Text - Vocalized,Hebrew Text
Eruvin,4,a,11,Deuteronomy,8,8,אֶ֤רֶץ חִטָּה֙ וּשְׂעֹרָ֔ה וְגֶ֥פֶן וּתְאֵנָ֖ה וְרִמּ֑וֹן אֶֽרֶץ־זֵ֥ית שֶׁ֖מֶן וּדְבָֽשׁ,ארץ חטה ושערה וגפן ותאנה ורמון ארץ־זית שמן ודבש
Eruvin,4,b,3,Deuteronomy,8,8,אֶ֤רֶץ חִטָּה֙ וּשְׂעֹרָ֔ה וְגֶ֥פֶן וּתְאֵנָ֖ה וְרִמּ֑וֹן אֶֽרֶץ־זֵ֥ית שֶׁ֖מֶן וּדְבָֽשׁ,ארץ חטה ושערה וגפן ותאנה ורמון ארץ־זית שמן ודבש
Eruvin,4,b,6,Leviticus,15,16,וְאִ֕ישׁ כִּֽי־תֵצֵ֥א מִמֶּ֖נּוּ שִׁכְבַת־זָ֑רַע וְרָחַ֥ץ בַּמַּ֛יִם אֶת־כָּל־בְּשָׂר֖וֹ וְטָמֵ֥א עַד־הָעָֽרֶב,ואיש כי־תצא ממנו שכבת־זרע ורחץ במים את־כל־בשרו וטמא עד־הערב
Eruvin,4,b,6,Leviticus,14,9,וְהָיָה֩ בַיּ֨וֹם הַשְּׁבִיעִ֜י יְגַלַּ֣ח אֶת־כָּל־שְׂעָר֗וֹ אֶת־רֹאשׁ֤וֹ וְאֶת־זְקָנוֹ֙ וְאֵת֙ גַּבֹּ֣ת עֵינָ֔יו וְאֶת־כָּל־שְׂעָר֖וֹ יְגַלֵּ֑חַ וְכִבֶּ֣ס אֶת־בְּגָדָ֗יו וְרָחַ֧ץ אֶת־בְּשָׂר֛וֹ בַּמַּ֖יִם וְטָהֵֽר,והיה ביום השביעי יגלח את־כל־שערו את־ראשו ואת־זקנו ואת גבת עיניו ואת־כל־שערו יגלח וכבס את־בגדיו ורחץ את־בשרו במים וטהר
Eruvin,6,b,12,Ecclesiastes,2,14,הֶֽחָכָם֙ עֵינָ֣יו בְּרֹאשׁ֔וֹ וְהַכְּסִ֖יל בַּחֹ֣שֶׁךְ הוֹלֵ֑ךְ וְיָדַ֣עְתִּי גַם־אָ֔נִי שֶׁמִּקְרֶ֥ה אֶחָ֖ד יִקְרֶ֥ה אֶת־כֻּלָּֽם,החכם עיניו בראשו והכסיל בחשך הולך וידעתי גם־אני שמקרה אחד יקרה את־כלם
Eruvin,7,a,10,Exodus,23,10,וְשֵׁ֥שׁ שָׁנִ֖ים תִּזְרַ֣ע אֶת־אַרְצֶ֑ךָ וְאָסַפְתָּ֖ אֶת־תְּבוּאָתָֽהּ,ושש שנים תזרע את־ארצך ואספת את־תבואתה
Eruvin,13,a,10,Numbers,5,23,וְ֠כָתַב אֶת־הָאָלֹ֥ת הָאֵ֛לֶּה הַכֹּהֵ֖ן בַּסֵּ֑פֶר וּמָחָ֖ה אֶל־מֵ֥י הַמָּרִֽים,וכתב את־האלת האלה הכהן בספר ומחה אל־מי המרים
Eruvin,13,b,2,Deuteronomy,24,1,כִּֽי־יִקַּ֥ח אִ֛ישׁ אִשָּׁ֖ה וּבְעָלָ֑הּ וְהָיָ֞ה אִם־לֹ֧א תִמְצָא־חֵ֣ן בְּעֵינָ֗יו כִּי־מָ֤צָא בָהּ֙ עֶרְוַ֣ת דָּבָ֔ר וְכָ֨תַב לָ֜הּ סֵ֤פֶר כְּרִיתֻת֙ וְנָתַ֣ן בְּיָדָ֔הּ וְשִׁלְּחָ֖הּ מִבֵּיתֽוֹ,כי־יקח איש אשה ובעלה והיה אם־לא תמצא־חן בעיניו כי־מצא בה ערות דבר וכתב לה ספר כריתת ונתן בידה ושלחה מביתו
Eruvin,13,b,2,Numbers,5,30,א֣וֹ אִ֗ישׁ אֲשֶׁ֨ר תַּעֲבֹ֥ר עָלָ֛יו ר֥וּחַ קִנְאָ֖ה וְקִנֵּ֣א אֶת־אִשְׁתּ֑וֹ וְהֶעֱמִ֤יד אֶת־הָֽאִשָּׁה֙ לִפְנֵ֣י יְהוָ֔ה וְעָ֤שָׂה לָהּ֙ הַכֹּהֵ֔ן אֵ֥ת כָּל־הַתּוֹרָ֖ה הַזֹּֽאת,או איש אשר תעבר עליו רוח קנאה וקנא את־אשתו והעמיד את־האשה לפני יהוה ועשה לה הכהן את כל־התורה הזאת
Eruvin,13,b,5,Isaiah,30,20,וְנָתַ֨ן לָכֶ֧ם אֲדֹנָ֛י לֶ֥חֶם צָ֖ר וּמַ֣יִם לָ֑חַץ וְלֹֽא־יִכָּנֵ֥ף עוֹד֙ מוֹרֶ֔יךָ וְהָי֥וּ עֵינֶ֖יךָ רֹא֥וֹת אֶת־מוֹרֶֽיךָ,ונתן לכם אדני לחם צר ומים לחץ ולא־יכנף עוד מוריך והיו עיניך ראות את־מוריך
Eruvin,14,a,19,I Kings,7,23,וַיַּ֥עַשׂ אֶת־הַיָּ֖ם מוּצָ֑ק עֶ֣שֶׂר בָּ֠אַמָּה מִשְּׂפָת֨וֹ עַד־שְׂפָת֜וֹ עָגֹ֣ל ׀ סָבִ֗יב וְחָמֵ֤שׁ בָּֽאַמָּה֙ קוֹמָת֔וֹ (וקוה) וְקָו֙ שְׁלֹשִׁ֣ים בָּֽאַמָּ֔ה יָסֹ֥ב אֹת֖וֹ סָבִֽיב,ויעש את־הים מוצק עשר באמה משפתו עד־שפתו עגל סביב וחמש באמה קומתו (וקוה) וקו שלשים באמה יסב אתו סביב
Eruvin,14,a,21,I Kings,7,26,וְעָבְי֣וֹ טֶ֔פַח וּשְׂפָת֛וֹ כְּמַעֲשֵׂ֥ה שְׂפַת־כּ֖וֹס פֶּ֣רַח שׁוֹשָׁ֑ן אַלְפַּ֥יִם בַּ֖ת יָכִֽיל,ועביו טפח ושפתו כמעשה שפת־כוס פרח שושן אלפים בת יכיל
Eruvin,14,a,23,Leviticus,15,16,וְאִ֕ישׁ כִּֽי־תֵצֵ֥א מִמֶּ֖נּוּ שִׁכְבַת־זָ֑רַע וְרָחַ֥ץ בַּמַּ֛יִם אֶת־כָּל־בְּשָׂר֖וֹ וְטָמֵ֥א עַד־הָעָֽרֶב,ואיש כי־תצא ממנו שכבת־זרע ורחץ במים את־כל־בשרו וטמא עד־הערב
Eruvin,14,a,23,Leviticus,14,9,וְהָיָה֩ בַיּ֨וֹם הַשְּׁבִיעִ֜י יְגַלַּ֣ח אֶת־כָּל־שְׂעָר֗וֹ אֶת־רֹאשׁ֤וֹ וְאֶת־זְקָנוֹ֙ וְאֵת֙ גַּבֹּ֣ת עֵינָ֔יו וְאֶת־כָּל־שְׂעָר֖וֹ יְגַלֵּ֑חַ וְכִבֶּ֣ס אֶת־בְּגָדָ֗יו וְרָחַ֧ץ אֶת־בְּשָׂר֛וֹ בַּמַּ֖יִם וְטָהֵֽר,והיה ביום השביעי יגלח את־כל־שערו את־ראשו ואת־זקנו ואת גבת עיניו ואת־כל־שערו יגלח וכבס את־בגדיו ורחץ את־בשרו במים וטהר
Eruvin,14,b,1,Leviticus,15,16,וְאִ֕ישׁ כִּֽי־תֵצֵ֥א מִמֶּ֖נּוּ שִׁכְבַת־זָ֑רַע וְרָחַ֥ץ בַּמַּ֛יִם אֶת־כָּל־בְּשָׂר֖וֹ וְטָמֵ֥א עַד־הָעָֽרֶב,ואיש כי־תצא ממנו שכבת־זרע ורחץ במים את־כל־בשרו וטמא עד־הערב
Eruvin,14,b,7,Ezekiel,45,14,וְחֹ֨ק הַשֶּׁ֜מֶן הַבַּ֣ת הַשֶּׁ֗מֶן מַעְשַׂ֤ר הַבַּת֙ מִן־הַכֹּ֔ר עֲשֶׂ֥רֶת הַבַּתִּ֖ים חֹ֑מֶר כִּֽי־עֲשֶׂ֥רֶת הַבַּתִּ֖ים חֹֽמֶר,וחק השמן הבת השמן מעשר הבת מן־הכר עשרת הבתים חמר כי־עשרת הבתים חמר
Eruvin,14,b,7,I Kings,7,26,וְעָבְי֣וֹ טֶ֔פַח וּשְׂפָת֛וֹ כְּמַעֲשֵׂ֥ה שְׂפַת־כּ֖וֹס פֶּ֣רַח שׁוֹשָׁ֑ן אַלְפַּ֥יִם בַּ֖ת יָכִֽיל,ועביו טפח ושפתו כמעשה שפת־כוס פרח שושן אלפים בת יכיל
Eruvin,14,b,8,II Chronicles,4,5,וְעָבְי֣וֹ טֶ֔פַח וּשְׂפָתוֹ֙ כְּמַעֲשֵׂ֣ה שְׂפַת־כּ֔וֹס פֶּ֖רַח שֽׁוֹשַׁנָּ֑ה מַחֲזִ֣יק בַּתִּ֔ים שְׁלֹ֥שֶׁת אֲלָפִ֖ים יָכִֽיל,ועביו טפח ושפתו כמעשה שפת־כוס פרח שושנה מחזיק בתים שלשת אלפים יכיל
Eruvin,15,b,3,Deuteronomy,24,1,כִּֽי־יִקַּ֥ח אִ֛ישׁ אִשָּׁ֖ה וּבְעָלָ֑הּ וְהָיָ֞ה אִם־לֹ֧א תִמְצָא־חֵ֣ן בְּעֵינָ֗יו כִּי־מָ֤צָא בָהּ֙ עֶרְוַ֣ת דָּבָ֔ר וְכָ֨תַב לָ֜הּ סֵ֤פֶר כְּרִיתֻת֙ וְנָתַ֣ן בְּיָדָ֔הּ וְשִׁלְּחָ֖הּ מִבֵּיתֽוֹ,כי־יקח איש אשה ובעלה והיה אם־לא תמצא־חן בעיניו כי־מצא בה ערות דבר וכתב לה ספר כריתת ונתן בידה ושלחה מביתו
Eruvin,17,b,10,Exodus,16,29,רְא֗וּ כִּֽי־יְהוָה֮ נָתַ֣ן לָכֶ֣ם הַשַׁבָּת֒ עַל־כֵּ֠ן ה֣וּא נֹתֵ֥ן לָכֶ֛ם בַּיּ֥וֹם הַשִּׁשִּׁ֖י לֶ֣חֶם יוֹמָ֑יִם שְׁב֣וּ ׀ אִ֣ישׁ תַּחְתָּ֗יו אַל־יֵ֥צֵא אִ֛ישׁ מִמְּקֹמ֖וֹ בַּיּ֥וֹם הַשְּׁבִיעִֽי,ראו כי־יהוה נתן לכם השבת על־כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל־יצא איש ממקמו ביום השביעי
Eruvin,17,b,11,Leviticus,19,31,אַל־תִּפְנ֤וּ אֶל־הָאֹבֹת֙ וְאֶל־הַיִּדְּעֹנִ֔ים אַל־תְּבַקְשׁ֖וּ לְטָמְאָ֣ה בָהֶ֑ם אֲנִ֖י יְהוָ֥ה אֱלֹהֵיכֶֽם,אל־תפנו אל־האבת ואל־הידענים אל־תבקשו לטמאה בהם אני יהוה אלהיכם
Eruvin,17,b,11,Exodus,16,29,רְא֗וּ כִּֽי־יְהוָה֮ נָתַ֣ן לָכֶ֣ם הַשַׁבָּת֒ עַל־כֵּ֠ן ה֣וּא נֹתֵ֥ן לָכֶ֛ם בַּיּ֥וֹם הַשִּׁשִּׁ֖י לֶ֣חֶם יוֹמָ֑יִם שְׁב֣וּ ׀ אִ֣ישׁ תַּחְתָּ֗יו אַל־יֵ֥צֵא אִ֛ישׁ מִמְּקֹמ֖וֹ בַּיּ֥וֹם הַשְּׁבִיעִֽי,ראו כי־יהוה נתן לכם השבת על־כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל־יצא איש ממקמו ביום השביעי
Eruvin,17,b,13,Exodus,16,29,רְא֗וּ כִּֽי־יְהוָה֮ נָתַ֣ן לָכֶ֣ם הַשַׁבָּת֒ עַל־כֵּ֠ן ה֣וּא נֹתֵ֥ן לָכֶ֛ם בַּיּ֥וֹם הַשִּׁשִּׁ֖י לֶ֣חֶם יוֹמָ֑יִם שְׁב֣וּ ׀ אִ֣ישׁ תַּחְתָּ֗יו אַל־יֵ֥צֵא אִ֛ישׁ מִמְּקֹמ֖וֹ בַּיּ֥וֹם הַשְּׁבִיעִֽי,ראו כי־יהוה נתן לכם השבת על־כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל־יצא איש ממקמו ביום השביעי
Eruvin,18,a,15,Psalms,139,5,אָח֣וֹר וָקֶ֣דֶם צַרְתָּ֑נִי וַתָּ֖שֶׁת עָלַ֣י כַּפֶּֽכָה,אחור וקדם צרתני ותשת עלי כפכה
Eruvin,18,a,15,Genesis,2,22,וַיִּבֶן֩ יְהוָ֨ה אֱלֹהִ֧ים ׀ אֶֽת־הַצֵּלָ֛ע אֲשֶׁר־לָקַ֥ח מִן־הָֽאָדָ֖ם לְאִשָּׁ֑ה וַיְבִאֶ֖הָ אֶל־הֽ͏ָאָדָֽם,ויבן יהוה אלהים את־הצלע אשר־לקח מן־האדם לאשה ויבאה אל־ה͏אדם
Eruvin,18,a,19,Genesis,7,23,וַיִּ֜מַח אֶֽת־כָּל־הַיְק֣וּם ׀ אֲשֶׁ֣ר ׀ עַל־פְּנֵ֣י הֽ͏ָאֲדָמָ֗ה מֵאָדָ֤ם עַד־בְּהֵמָה֙ עַד־רֶ֙מֶשׂ֙ וְעַד־ע֣וֹף הַשָּׁמַ֔יִם וַיִּמָּח֖וּ מִן־הָאָ֑רֶץ וַיִשָּׁ֧אֶר אַךְ־נֹ֛חַ וֽ͏ַאֲשֶׁ֥ר אִתּ֖וֹ בַּתֵּבָֽה,וימח את־כל־היקום אשר על־פני ה͏אדמה מאדם עד־בהמה עד־רמש ועד־עוף השמים וימחו מן־הארץ וישאר אך־נח ו͏אשר אתו בתבה
Eruvin,18,a,20,Genesis,2,7,וַיִּיצֶר֩ יְהוָ֨ה אֱלֹהִ֜ים אֶת־הָֽאָדָ֗ם עָפָר֙ מִן־הָ֣אֲדָמָ֔ה וַיִּפַּ֥ח בְּאַפָּ֖יו נִשְׁמַ֣ת חַיִּ֑ים וַֽיְהִ֥י הָֽאָדָ֖ם לְנֶ֥פֶשׁ חַיָּֽה,וייצר יהוה אלהים את־האדם עפר מן־האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
Eruvin,18,a,22,Genesis,5,2,זָכָ֥ר וּנְקֵבָ֖ה בְּרָאָ֑ם וַיְבָ֣רֶךְ אֹתָ֗ם וַיִּקְרָ֤א אֶת־שְׁמָם֙ אָדָ֔ם בְּי֖וֹם הִבָּֽרְאָֽם,זכר ונקבה בראם ויברך אתם ויקרא את־שמם אדם ביום הבראם
Eruvin,18,a,22,Genesis,2,5,וְכֹ֣ל ׀ שִׂ֣יחַ הַשָּׂדֶ֗ה טֶ֚רֶם יִֽהְיֶ֣ה בָאָ֔רֶץ וְכָל־עֵ֥שֶׂב הַשָּׂדֶ֖ה טֶ֣רֶם יִצְמָ֑ח כִּי֩ לֹ֨א הִמְטִ֜יר יְהוָ֤ה אֱלֹהִים֙ עַל־הָאָ֔רֶץ וְאָדָ֣ם אַ֔יִן לַֽעֲבֹ֖ד אֶת־הֽ͏ָאֲדָמָֽה,וכל שיח השדה טרם יהיה בארץ וכל־עשב השדה טרם יצמח כי לא המטיר יהוה אלהים על־הארץ ואדם אין לעבד את־ה͏אדמה
Eruvin,18,a,23,Genesis,1,27,וַיִּבְרָ֨א אֱלֹהִ֤ים ׀ אֶת־הֽ͏ָאָדָם֙ בְּצַלְמ֔וֹ בְּצֶ֥לֶם אֱלֹהִ֖ים בָּרָ֣א אֹת֑וֹ זָכָ֥ר וּנְקֵבָ֖ה בָּרָ֥א אֹתָֽם,ויברא אלהים את־ה͏אדם בצלמו בצלם אלהים ברא אתו זכר ונקבה ברא אתם
Eruvin,18,a,24,Genesis,2,21,וַיַּפֵּל֩ יְהוָ֨ה אֱלֹהִ֧ים ׀ תַּרְדֵּמָ֛ה עַל־הָאָדָ֖ם וַיִּישָׁ֑ן וַיִּקַּ֗ח אַחַת֙ מִצַּלְעֹתָ֔יו וַיִּסְגֹּ֥ר בָּשָׂ֖ר תַּחְתֶּֽנָּה,ויפל יהוה אלהים תרדמה על־האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה
Eruvin,18,a,26,Genesis,2,22,וַיִּבֶן֩ יְהוָ֨ה אֱלֹהִ֧ים ׀ אֶֽת־הַצֵּלָ֛ע אֲשֶׁר־לָקַ֥ח מִן־הָֽאָדָ֖ם לְאִשָּׁ֑ה וַיְבִאֶ֖הָ אֶל־הֽ͏ָאָדָֽם,ויבן יהוה אלהים את־הצלע אשר־לקח מן־האדם לאשה ויבאה אל־ה͏אדם
Eruvin,18,b,2,Genesis,2,22,וַיִּבֶן֩ יְהוָ֨ה אֱלֹהִ֧ים ׀ אֶֽת־הַצֵּלָ֛ע אֲשֶׁר־לָקַ֥ח מִן־הָֽאָדָ֖ם לְאִשָּׁ֑ה וַיְבִאֶ֖הָ אֶל־הֽ͏ָאָדָֽם,ויבן יהוה אלהים את־הצלע אשר־לקח מן־האדם לאשה ויבאה אל־ה͏אדם
Eruvin,18,b,4,Proverbs,11,21,יָ֣ד לְ֭יָד לֹא־יִנָּ֣קֶה רָּ֑ע וְזֶ֖רַע צַדִּיקִ֣ים נִמְלָֽט,יד ליד לא־ינקה רע וזרע צדיקים נמלט
Eruvin,18,b,5,Judges,13,11,וַיָּ֛קָם וַיֵּ֥לֶךְ מָנ֖וֹחַ אַחֲרֵ֣י אִשְׁתּ֑וֹ וַיָּבֹא֙ אֶל־הָאִ֔ישׁ וַיֹּ֣אמֶר ל֗וֹ הַאַתָּ֥ה הָאִ֛ישׁ אֲשֶׁר־דִּבַּ֥רְתָּ אֶל־הָאִשָּׁ֖ה וַיֹּ֥אמֶר אָֽנִי,ויקם וילך מנוח אחרי אשתו ויבא אל־האיש ויאמר לו האתה האיש אשר־דברת אל־האשה ויאמר אני
Eruvin,18,b,5,Judges,18,11,וַיִּסְע֤וּ מִשָּׁם֙ מִמִּשְׁפַּ֣חַת הַדָּנִ֔י מִצָּרְעָ֖ה וּמֵאֶשְׁתָּאֹ֑ל שֵֽׁשׁ־מֵא֣וֹת אִ֔ישׁ חָג֖וּר כְּלֵ֥י מִלְחָמָֽה,ויסעו משם ממשפחת הדני מצרעה ומאשתאל שש־מאות איש חגור כלי מלחמה
Eruvin,18,b,6,II Kings,4,30,וַתֹּ֙אמֶר֙ אֵ֣ם הַנַּ֔עַר חַי־יְהוָ֥ה וְחֵֽי־נַפְשְׁךָ֖ אִם־אֶעֶזְבֶ֑ךָּ וַיָּ֖קָם וַיֵּ֥לֶךְ אַחֲרֶֽיהָ,ותאמר אם הנער חי־יהוה וחי־נפשך אם־אעזבך ויקם וילך אחריה
Eruvin,18,b,8,Genesis,24,61,וַתָּ֨קָם רִבְקָ֜ה וְנַעֲרֹתֶ֗יהָ וַתִּרְכַּ֙בְנָה֙ עַל־הַגְּמַלִּ֔ים וַתֵּלַ֖כְנָה אַחֲרֵ֣י הָאִ֑ישׁ וַיִּקַּ֥ח הָעֶ֛בֶד אֶת־רִבְקָ֖ה וַיֵּלַֽךְ,ותקם רבקה ונערתיה ותרכבנה על־הגמלים ותלכנה אחרי האיש ויקח העבד את־רבקה וילך
Eruvin,18,b,10,Genesis,5,3,וֽ͏ַיְחִ֣י אָדָ֗ם שְׁלֹשִׁ֤ים וּמְאַת֙ שָׁנָ֔ה וַיּ֥וֹלֶד בִּדְמוּת֖וֹ כְּצַלְמ֑וֹ וַיִּקְרָ֥א אֶת־שְׁמ֖וֹ שֵֽׁת,ו͏יחי אדם שלשים ומאת שנה ויולד בדמותו כצלמו ויקרא את־שמו שת
Eruvin,18,b,13,Genesis,7,1,וַיֹּ֤אמֶר יְהוָה֙ לְנֹ֔חַ בֹּֽא־אַתָּ֥ה וְכָל־בֵּיתְךָ֖ אֶל־הַתֵּבָ֑ה כִּֽי־אֹתְךָ֥ רָאִ֛יתִי צַדִּ֥יק לְפָנַ֖י בַּדּ֥וֹר הַזֶּֽה,ויאמר יהוה לנח בא־אתה וכל־ביתך אל־התבה כי־אתך ראיתי צדיק לפני בדור הזה
Eruvin,18,b,14,Genesis,6,9,אֵ֚לֶּה תּוֹלְדֹ֣ת נֹ֔חַ נֹ֗חַ אִ֥ישׁ צַדִּ֛יק תָּמִ֥ים הָיָ֖ה בְּדֹֽרֹתָ֑יו אֶת־הֽ͏ָאֱלֹהִ֖ים הִֽתְהַלֶּךְ־נֹֽחַ,אלה תולדת נח נח איש צדיק תמים היה בדרתיו את־ה͏אלהים התהלך־נח
Eruvin,18,b,15,Genesis,8,11,וַתָּבֹ֨א אֵלָ֤יו הַיּוֹנָה֙ לְעֵ֣ת עֶ֔רֶב וְהִנֵּ֥ה עֲלֵה־זַ֖יִת טָרָ֣ף בְּפִ֑יהָ וַיֵּ֣דַע נֹ֔חַ כִּי־קַ֥לּוּ הַמַּ֖יִם מֵעַ֥ל הָאָֽרֶץ,ותבא אליו היונה לעת ערב והנה עלה־זית טרף בפיה וידע נח כי־קלו המים מעל הארץ
Eruvin,18,b,15,Proverbs,30,8,שָׁ֤וְא ׀ וּֽדְבַר־כָּזָ֡ב הַרְחֵ֬ק מִמֶּ֗נִּי רֵ֣אשׁ וָ֭עֹשֶׁר אַל־תִּֽתֶּן־לִ֑י הַ֝טְרִיפֵ֗נִי לֶ֣חֶם חֻקִּֽי,שוא ודבר־כזב הרחק ממני ראש ועשר אל־תתן־לי הטריפני לחם חקי
Eruvin,18,b,16,Job,35,10,וְֽלֹא־אָמַ֗ר אַ֭יֵּה אֱל֣וֹהַּ עֹשָׂ֑י נֹתֵ֖ן זְמִר֣וֹת בַּלָּֽיְלָה,ולא־אמר איה אלוה עשי נתן זמרות בלילה
Eruvin,18,b,17,Psalms,150,6,כֹּ֣ל הַ֭נְּשָׁמָה תְּהַלֵּ֥ל יָ֗הּ הַֽלְלוּ־יָֽהּ,כל הנשמה תהלל יה הללו־יה
Eruvin,18,b,18,Isaiah,14,23,וְשַׂמְתִּ֛יהָ לְמוֹרַ֥שׁ קִפֹּ֖ד וְאַגְמֵי־מָ֑יִם וְטֵֽאטֵאתִ֙יהָ֙ בְּמַטְאֲטֵ֣א הַשְׁמֵ֔ד נְאֻ֖ם יְהוָ֥ה צְבָאֽוֹת,ושמתיה למורש קפד ואגמי־מים וטאטאתיה במטאטא השמד נאם יהוה צבאות
Eruvin,18,b,18,Micah,1,6,וְשַׂמְתִּ֥י שֹׁמְר֛וֹן לְעִ֥י הַשָּׂדֶ֖ה לְמַטָּ֣עֵי כָ֑רֶם וְהִגַּרְתִּ֤י לַגַּי֙ אֲבָנֶ֔יהָ וִיסֹדֶ֖יהָ אֲגַלֶּֽה,ושמתי שמרון לעי השדה למטעי כרם והגרתי לגי אבניה ויסדיה אגלה
Eruvin,19,a,1,Micah,1,6,וְשַׂמְתִּ֥י שֹׁמְר֛וֹן לְעִ֥י הַשָּׂדֶ֖ה לְמַטָּ֣עֵי כָ֑רֶם וְהִגַּרְתִּ֤י לַגַּי֙ אֲבָנֶ֔יהָ וִיסֹדֶ֖יהָ אֲגַלֶּֽה,ושמתי שמרון לעי השדה למטעי כרם והגרתי לגי אבניה ויסדיה אגלה
Eruvin,19,a,3,Psalms,65,2,לְךָ֤ דֻֽמִיָּ֬ה תְהִלָּ֓ה אֱלֹ֘הִ֥ים בְּצִיּ֑וֹן וּ֝לְךָ֗ יְשֻׁלַּם־נֶֽדֶר,לך דמיה תהלה אלהים בציון ולך ישלם־נדר
Eruvin,19,a,4,Psalms,84,7,עֹבְרֵ֤י ׀ בְּעֵ֣מֶק הַ֭בָּכָא מַעְיָ֣ן יְשִׁית֑וּהוּ גַּם־בְּ֝רָכ֗וֹת יַעְטֶ֥ה מוֹרֶֽה,עברי בעמק הבכא מעין ישיתוהו גם־ברכות יעטה מורה
Eruvin,19,a,6,Isaiah,66,24,וְיָצְא֣וּ וְרָא֔וּ בְּפִגְרֵי֙ הָאֲנָשִׁ֔ים הַפֹּשְׁעִ֖ים בִּ֑י כִּ֣י תוֹלַעְתָּ֞ם לֹ֣א תָמ֗וּת וְאִשָּׁם֙ לֹ֣א תִכְבֶּ֔ה וְהָי֥וּ דֵרָא֖וֹן לְכָל־בָּשָֽׂר,ויצאו וראו בפגרי האנשים הפשעים בי כי תולעתם לא תמות ואשם לא תכבה והיו דראון לכל־בשר
Eruvin,19,a,9,Song of Songs,6,7,כְּפֶ֤לַח הָרִמּוֹן֙ רַקָּתֵ֔ךְ מִבַּ֖עַד לְצַמָּתֵֽךְ,כפלח הרמון רקתך מבעד לצמתך
Eruvin,19,a,10,Psalms,84,7,עֹבְרֵ֤י ׀ בְּעֵ֣מֶק הַ֭בָּכָא מַעְיָ֣ן יְשִׁית֑וּהוּ גַּם־בְּ֝רָכ֗וֹת יַעְטֶ֥ה מוֹרֶֽה,עברי בעמק הבכא מעין ישיתוהו גם־ברכות יעטה מורה
Eruvin,19,a,11,Exodus,6,7,וְלָקַחְתִּ֨י אֶתְכֶ֥ם לִי֙ לְעָ֔ם וְהָיִ֥יתִי לָכֶ֖ם לֵֽאלֹהִ֑ים וִֽידַעְתֶּ֗ם כִּ֣י אֲנִ֤י יְהוָה֙ אֱלֹ֣הֵיכֶ֔ם הַמּוֹצִ֣יא אֶתְכֶ֔ם מִתַּ֖חַת סִבְל֥וֹת מִצְרָֽיִם,ולקחתי אתכם לי לעם והייתי לכם לאלהים וידעתם כי אני יהוה אלהיכם המוציא אתכם מתחת סבלות מצרים
